,state_fips,county_fips,year,debt_ratio_low,debt_ratio_high,corp_income_tax_low,corp_income_tax_high,income_tax_low,income_tax_high,11_avg_annual_employee_pct_chg,21_avg_annual_employee_pct_chg,22_avg_annual_employee_pct_chg,23_avg_annual_employee_pct_chg,42_avg_annual_employee_pct_chg,51_avg_annual_employee_pct_chg,52_avg_annual_employee_pct_chg,53_avg_annual_employee_pct_chg,54_avg_annual_employee_pct_chg,55_avg_annual_employee_pct_chg,56_avg_annual_employee_pct_chg,61_avg_annual_employee_pct_chg,62_avg_annual_employee_pct_chg,71_avg_annual_employee_pct_chg,72_avg_annual_employee_pct_chg,81_avg_annual_employee_pct_chg,92_avg_annual_employee_pct_chg,99_avg_annual_employee_pct_chg,11_avg_annual_pay_pct_chg,21_avg_annual_pay_pct_chg,22_avg_annual_pay_pct_chg,23_avg_annual_pay_pct_chg,42_avg_annual_pay_pct_chg,51_avg_annual_pay_pct_chg,52_avg_annual_pay_pct_chg,53_avg_annual_pay_pct_chg,54_avg_annual_pay_pct_chg,55_avg_annual_pay_pct_chg,56_avg_annual_pay_pct_chg,61_avg_annual_pay_pct_chg,62_avg_annual_pay_pct_chg,71_avg_annual_pay_pct_chg,72_avg_annual_pay_pct_chg,81_avg_annual_pay_pct_chg,92_avg_annual_pay_pct_chg,99_avg_annual_pay_pct_chg,median_sale_price_yoy,median_list_price_yoy,median_ppsf_yoy,median_list_ppsf_yoy,homes_sold_yoy,new_listings_yoy,inventory_yoy,months_of_supply_yoy,median_dom_yoy,avg_sale_to_list_yoy,sold_above_list_yoy,vehicles_per_person,travel_time_to_work,population,household_income,home_value_median,birth_15_19_pct,birth_20_24_pct,birth_25_29_pct,birth_30_34_pct,birth_35_39_pct,birth_40_44_pct,birth_45_50_pct,grade12_nodiploma_pct,hs_diploma_pct,some_college_lessthan_1yr_pct,some_college_greaterthan_1yr_pct,bachelor_degree_pct,master_degree_pct,professional_degree_pct,doctorate_degree_pct,occupied_units_pct,vacant_units_pct,annual_change_pct
0,1.0,01015,2014,1.4225,1.64,6.5,6.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,-0.079175704989154,-0.209448167822094,-0.0566981365881634,-0.0526315789473684,0.0769230769230768,0.28391167192429,1.9,15.0,0.0028173745391719,0.0224171539961013,0.39758963387280444,45746.0,115916.0,46087.0,106500.0,0.0,0.09944350350834745,0.07112553032193661,0.2124031007751938,0.006872852233676976,0.00353045013239188,0.00729068673565381,0.019212188136236586,0.18179543807584803,0.052848614513958385,0.12144138859173885,0.08192139135235861,0.03389523448014079,0.006565098864695124,0.005771420683943545,0.8648826167733218,0.13511738322667818,0.15
1,1.0,01015,2015,1.37,1.58,6.5,6.5,2.0,5.0,0.0,0.0,-0.3787878787878788,3.5999999999999996,0.8321775312066574,-12.9783693843594,3.4412955465587043,-0.7518796992481203,10.547263681592039,-9.322033898305085,-0.7723304231027535,-3.989844033369604,1.6400980993255672,-7.6923076923076925,-0.5683014102294254,4.026115342763874,-4.015991277485008,0.0,0.0,0.0,5.869370639659633,-0.33243668476881694,4.5981598958114525,6.608828782852768,-0.8617358721144429,6.722365988909427,3.4816651441993995,-20.35295569542145,-18.75718482564823,-9.141550053821314,2.492619849486508,-2.4916825936150633,3.8526574052584466,-3.2988799654265857,-1.4462468673029003,0.0,0.0747894997523526,0.277974087161366,0.208625586150176,0.241263468813596,0.722222222222222,0.303571428571429,0.621621621621622,-0.4,-43.0,0.0133184556573379,-0.0495818399044205,0.3833506313786542,44660.0,115620.0,44323.0,111400.0,0.00695276912011508,0.04225352112676056,0.1697530864197531,0.1284663271080928,0.0,0.0,0.003604415408875873,0.010344231101885487,0.15521536066424493,0.052179553710430725,0.13079052067116415,0.06560283687943262,0.03358415499048607,0.011062099982701955,0.007040304445597647,0.8312172983515557,0.1687827016484444,3.15
2,1.0,01015,2016,1.325,1.5275,6.5,6.5,2.0,5.0,0.0,0.0,-2.6615969581749046,5.7915057915057915,1.925722145804677,0.19120458891013384,-7.8277886497064575,-4.292929292929292,5.5805580558055805,-7.476635514018691,-0.3045685279187817,1.8889308651303363,-0.31669431458301917,74.16666666666667,1.3336155800169347,-8.158995815899582,-1.135933358576297,0.0,0.0,0.0,4.582725314432631,6.6632718014003816,-1.6166281755196306,0.7180469123982767,3.225835689942716,-0.3200731595793324,-2.4960696780919234,-3.6815519538876322,1.9770458297303672,7.1024494268874205,-1.0351378944308094,-7.825771324863884,3.5852249145994954,4.044542102714983,1.5345044920323805,0.0,-0.032258064516129,-0.0792626728110599,-0.114902434095515,-0.0520393077855038,-0.365591397849462,0.0547945205479452,-0.175757575757576,2.1,-12.0,-0.0185609909742672,0.0417350100236923,0.38366299918855956,44684.0,114611.0,43972.0,115600.0,0.0,0.03877551020408163,0.25845089166888474,0.07991426821800367,0.03662831650622212,0.019411586290567183,0.0,0.012398460880718255,0.17359590266204813,0.04631318110827058,0.13841603336503477,0.06365008594288506,0.03757056477999494,0.007852649396654771,0.003559867726483496,0.8244183212404147,0.17558167875958527,1.35
3,1.0,01015,2017,1.19,1.37,6.5,6.5,2.0,5.0,0.0,0.0,-5.078125,7.2992700729927,2.901484480431849,-11.641221374045802,-2.7600849256900215,1.8469656992084433,3.154305200341006,-2.0202020202020203,0.9843856076035303,-0.5561735261401557,-0.2723146747352496,0.0,2.047211196991853,-9.339407744874716,-1.4745308310991956,0.0,0.0,0.0,7.535740783805632,5.179986632292562,4.888752806695243,9.535948842032491,4.93208180038108,4.216013344453711,2.9505595888875478,-6.428364595733728,2.568895740990557,11.869140787035755,5.386959254502227,8.844608962747106,3.4025765887936874,7.713784586748757,2.7822230514750736,0.0,0.0571428571428571,0.2002002002002,0.208656765444191,0.0982480148301203,0.203389830508474,0.12987012987013,-0.126838235294118,-2.5,-29.0,0.0132497323664061,0.0560993077106708,0.3879349417753295,46376.0,114728.0,44507.0,117700.0,0.0,0.19994351878000566,0.006558173427252854,0.027056277056277056,0.09037182959862103,0.0,0.0,0.009614043651070358,0.1883149710619901,0.04931664458545429,0.12171396694791158,0.07361759988843176,0.041968830625479396,0.009648908723241057,0.00864653789833345,0.8274829881381772,0.17251701186182278,3.72
4,1.0,01015,2018,1.28,1.475,6.5,6.5,2.0,5.0,0.0,0.0,-5.349794238683128,10.430839002267573,5.770491803278689,-11.23110151187905,-0.7641921397379913,0.0,1.322314049586777,-14.432989690721648,-5.7478991596638656,0.8575689783743475,-2.017597087378641,1.9138755980861244,0.3070624360286591,2.0100502512562812,3.14868804664723,0.0,0.0,0.0,1.794908761379083,8.034133720666334,-1.2240926340371705,-2.889432369531774,7.795554960503415,-0.5922131967508303,1.1130653266331658,9.349104287728226,6.942487270540932,-12.743183447457543,-0.4991669745943458,2.3806078147612157,1.3293591654247392,2.1401036820417385,0.035608059989108126,0.0,0.306306306306306,-0.0834028356964137,0.0218129139072846,0.0392225887170154,0.056338028169014,-0.114942528735632,-0.0799999999999999,-0.9,21.0,0.0013430266575717,-0.0875117370892018,0.38733953463951626,47141.0,114277.0,44264.0,121800.0,0.03702615339406406,0.1824498198661863,0.10280594199481255,0.12709599027946536,0.0,0.0,0.019371069182389938,0.020424057334371745,0.18827935630091794,0.05637179834962416,0.12577334021719155,0.069252780524515,0.03900172388144596,0.006580501763259449,0.009870752644889173,0.8214073634204275,0.17859263657957244,4.7
5,1.0,01043,2014,1.5275,1.76,6.5,6.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0346534653465346,-0.470865214832254,-0.0128115095584075,-0.346351627533418,0.625,-0.125,0.0,-1.8,26.0,0.0184632917839674,0.105769230769231,0.3742695813701731,29963.0,81289.0,30424.0,109100.0,0.0,0.03411888849806542,0.0240343347639485,0.003589053387169134,0.0,0.07311636201515827,0.0,0.010468821119708694,0.20577199867140694,0.04360983650924479,0.09752857090135196,0.0638831822263775,0.025267871421717575,0.008463629765404913,0.0015377234312145556,0.8190824897695456,0.18091751023045444,3.36
6,1.0,01043,2015,1.5275,1.76,6.5,6.5,2.0,5.0,0.0,0.0,6.956521739130435,-5.107327905255366,0.7125890736342043,-13.114754098360656,2.7439024390243905,-0.5780346820809248,-2.3508137432188065,2.3923444976076556,13.470873786407767,2.272727272727273,3.3287101248266295,51.4018691588785,12.040280210157619,-0.9242144177449169,0.1460920379839299,0.0,0.0,0.0,208.63916256157634,0.19042581327691085,3.540087983969413,0.49582524498912456,-1.4776505356483192,2.2695955256545353,-0.25668057019755236,12.011440552428269,1.587895415055909,-3.968708261782103,5.260377358490566,28.073335477645543,4.892262863277356,2.9578523123164153,1.6186941372519315,0.0,0.12874358974359,0.0561735261401556,0.208983132920646,0.136181437223591,-0.0769230769230768,0.142857142857143,0.72972972972973,2.5,4.0,-0.0028120166628575,0.185897435897436,0.37556246570331075,29813.0,82005.0,30798.0,128600.0,0.0,0.025170648464163822,0.06308127780024263,0.05936842105263158,0.0,0.0,0.0,0.013596731906591062,0.22741296262423022,0.04041216998963478,0.09349429912810195,0.05310651789525029,0.029315285653313823,0.004646058167184928,0.001365770379854887,0.8283485745024206,0.17165142549757934,0.77
7,1.0,01043,2016,1.5275,1.76,6.5,6.5,2.0,5.0,0.0,0.0,2.4390243902439024,2.49609984399376,-0.7075471698113208,0.0,4.005934718100891,-3.488372093023256,-3.5185185185185186,4.672897196261682,7.2727272727272725,17.77777777777778,3.6778523489932886,53.086419753086425,6.174286830793278,2.425373134328358,0.9482129832239241,0.0,0.0,0.0,-10.187937673323624,7.763581648276226,5.921608755616853,6.481416835392957,5.903726319924296,4.015745951229823,5.801663526492349,-4.338803039705389,1.1375260853553746,-7.086562023975097,-2.698310269831027,5.851624893264352,-1.2135390013889904,0.4942940552016985,0.7528492736122603,0.0,-0.0409122918607028,0.118483412322275,-0.0097246992851891,0.166135098342341,0.333333333333333,-0.5,-0.0625,-1.5,68.0,-0.0128257591076688,-0.0416666666666666,0.36738974912393446,31438.0,82471.0,30299.0,133100.0,0.010787055533359968,0.06786651668541432,0.06362708404219122,0.08861898335582546,0.06453089244851258,0.0,0.0,0.028373610117495847,0.1739156794509585,0.048016878660377585,0.07972499424039965,0.07972499424039965,0.03146560609183834,0.0054928399073613755,0.0013216767106013023,0.8130685629947673,0.1869314370052328,5.6
8,1.0,01043,2017,1.5275,1.76,6.5,6.5,2.0,5.0,0.0,0.0,-4.761904761904762,-6.69710806697108,-0.4750593824228029,20.125786163522015,-0.7132667617689016,20.481927710843372,-1.1516314779270633,-13.392857142857142,16.051844466600198,5.660377358490567,1.0616261004660799,-0.4032258064516129,-1.214574898785425,3.642987249544627,1.3728323699421965,0.0,0.0,0.0,19.983228371819223,0.8059182323690076,1.925823252688172,-2.1877868601652315,2.5567535215423134,-7.322648650021589,0.7709514192021195,-10.529170300104218,-0.5057248047902254,2.7158029795423766,3.0899980349774023,4.479453354844833,5.565011470435877,5.14640345954511,1.0586903608129203,0.0,0.373756513500711,0.422787193973635,0.0006754058672304,0.213243999561724,0.125,2.5,0.0,-0.5,-42.0,-0.0330985219960211,-0.319444444444444,0.371457917950577,33431.0,82755.0,30740.0,123700.0,0.0,0.06211989574283232,0.03669724770642202,0.0,0.0,0.0,0.016766126740551293,0.014851066400821702,0.21162467524620868,0.05610537127666002,0.10143193764727207,0.05372485046220772,0.023648117938493144,0.007588665337441847,0.0016917406803214307,0.8130339337194847,0.1869660662805152,2.02
9,1.0,01043,2018,1.64,1.905,6.5,6.5,2.0,5.0,0.0,0.0,0.0,5.709624796084829,-3.8186157517899764,-24.083769633507853,-0.14367816091954022,-5.0,-1.5533980582524272,-12.886597938144329,-7.474226804123711,-3.571428571428571,1.1017166282346913,-0.4048582995951417,0.7078986587183309,1.7574692442882252,-0.7840342124019958,0.0,0.0,0.0,2.306884086480382,2.8892884914463455,-2.24177363855521,6.328067392130136,4.393391418707875,2.189761017320763,1.534416619973277,-9.7131922075761,4.371340273259597,-0.16655100624566274,-0.6004288777698357,6.108638386774457,5.867507886435331,4.59939721210599,3.446609760025769,0.0,-0.172413793103448,-0.388153540701522,0.115063972271062,-0.262867058659553,-0.388888888888889,-0.142857142857143,0.116666666666667,2.8,-60.0,0.0408972584652756,0.217171717171717,0.36340212363078545,35071.0,83442.0,30323.0,127700.0,0.0019098548510313217,0.026182432432432432,0.10522548317823908,0.15367965367965367,0.1104728236853734,0.0,0.0,0.01700582440497591,0.17702116440162027,0.06557848565470627,0.12156947340667769,0.058915174612305554,0.01718558999065219,0.004841686440881091,0.0036552335754176553,0.7973651686870546,0.20263483131294538,3.13
